,OBJECTID,UtilityCompany,StartDateTime,ImpactedCustomers,County,FID,x,y,xp,yp,lon,lat,StartDate,StartTime
1770,1200191.0,PGE,2020-04-16 17:22:01,1,FRESNO,,0.45394318039108406,0.4685327100819885,-13345888.92334251,4408888.894802678,-119.88816,36.78289999999999,2020-04-16,17:22:01
1771,1200192.0,PGE,2020-04-16 17:25:49,1,MENDOCINO,,0.08539148685475517,0.8057939042820395,-13744015.289800294,4819719.813413571,-123.46458999999996,39.68117999999998,2020-04-16,17:25:49
1775,1200200.0,PGE,2020-04-16 17:32:12,1,BUTTE,,0.2847605757089653,0.783082697536337,-13528647.697352365,4792054.413152418,-121.52990999999997,39.48965,2020-04-16,17:32:12
1698,1199999.0,PGE,2020-04-16 15:09:00,25,SHASTA,,0.17097258600895238,0.9237376477070449,-13651566.679086298,4963391.653782376,-122.63410999999999,40.6673,2020-04-16,15:09:00
1695,1199985.0,PGE,2020-04-16 14:59:44,1,MADERA,,0.4815420749767192,0.5295804563486493,-13316075.337318255,4483253.518154454,-119.62033999999998,37.31605999999998,2020-04-16,14:59:44
1694,1199982.0,PGE,2020-04-16 15:00:00,2,BUTTE,,0.27683292668920245,0.8201968921094469,-13537211.505779091,4837264.650535761,-121.60683999999999,39.80236999999999,2020-04-16,15:00:00
1693,1199979.0,PGE,2020-04-16 14:58:33,5,ALAMEDA,,0.22948549891563985,0.5734850337453277,-13588358.359018968,4536735.38376275,-122.06629999999998,37.69718000000002,2020-04-16,14:58:33
1651,1199840.0,PGE,2020-04-16 00:24:00,2,SAN JOAQUIN,,0.3232127134346161,0.6204618114877349,-13487109.942557763,4593959.615560509,-121.15677,38.102809999999984,2020-04-16,00:24:00
1652,1199854.0,PGE,2020-04-16 02:19:53,50,SAN LUIS OBISPO,,0.33063747766019524,0.32828885334736846,-13479089.37324611,4238052.423003784,-121.08472000000002,35.54397,2020-04-16,02:19:53
1653,1199857.0,PGE,2020-04-16 02:27:03,1,FRESNO,,0.39408031035247326,0.46443515044014694,-13410555.528739229,4403897.498755133,-120.46907,36.74697999999999,2020-04-16,02:27:03
1654,1199858.0,PGE,2020-04-16 02:29:27,1,MONTEREY,,0.25331894055467075,0.4372995715400543,-13562612.387188302,4370842.599471491,-121.83502,36.508679999999984,2020-04-16,02:29:27
1655,1199863.0,PGE,2020-04-16 02:52:23,1,MONTEREY,,0.29212247933526925,0.43747125387720587,-13520695.032930098,4371051.73237351,-121.45847000000003,36.51018999999997,2020-04-16,02:52:23
1656,1199865.0,PGE,2020-04-16 03:03:04,1,SAN LUIS OBISPO,,0.38867842082152393,0.27194816222183205,-13416390.896446612,4169421.645765455,-120.52148999999997,35.04076000000001,2020-04-16,03:03:04
1662,1199878.0,PGE,2020-04-16 03:41:00,125,MARIN,,0.1847782163115319,0.6047138091487061,-13636653.206904724,4574776.364185932,-122.50014,37.96707999999998,2020-04-16,03:41:00
1663,1199879.0,PGE,2020-04-16 03:45:48,2,BUTTE,,0.2474151967311684,0.8144512000881883,-13568989.880815847,4830265.60062506,-121.89230999999998,39.75405,2020-04-16,03:45:48
1664,1199880.0,PGE,2020-04-16 03:48:54,4,CONTRA COSTA,,0.22131980401994156,0.5963093320367472,-13597179.315469429,4564538.545214378,-122.14554000000001,37.89454,2020-04-16,03:48:54
1665,1199881.0,SMUD,2020-04-16 03:48:39,22,SACRAMENTO,,0.316722415377642,0.6528846152876207,-13494121.058848824,4633455.088203433,-121.21975192922999,38.38146515415209,2020-04-16,03:48:39
1667,1199884.0,SMUD,2020-04-16 03:55:24,1,SACRAMENTO,,0.3163074763738738,0.6533086939029538,-13494569.294905717,4633971.674784091,-121.22377850223798,38.38510278417368,2020-04-16,03:55:24
1668,1199885.0,PGE,2020-04-16 04:16:30,1,FRESNO,,0.46961092713441843,0.43012260730228435,-13328963.9079623,4362100.061458382,-119.73612000000001,36.44553,2020-04-16,04:16:30
1671,1199890.0,PGE,2020-04-16 04:27:20,1,SAN JOAQUIN,,0.3079324353031918,0.6063994106080077,-13503616.39665259,4576829.66058601,-121.30505000000001,37.98161999999999,2020-04-16,04:27:20
1776,1200201.0,PGE,2020-04-16 17:29:57,1,MONTEREY,,0.2761208500646557,0.4580348416847486,-13537980.723460471,4396101.034855364,-121.61374999999997,36.690839999999994,2020-04-16,17:29:57
1672,1199891.0,SMUD,2020-04-16 04:18:22,1,SACRAMENTO,,0.2987860501330104,0.6357539767160212,-13513496.739513282,4612587.594101557,-121.393806630041,38.23437034940351,2020-04-16,04:18:22
1675,1199870.0,PGE,2020-04-16 03:32:00,1,SAN JOAQUIN,,0.29520883170940415,0.6348860700423811,-13517361.014180835,4611530.363379101,-121.42851999999998,38.22690999999998,2020-04-16,03:32:00
1676,1199871.0,PGE,2020-04-16 03:31:00,18,ALAMEDA,,0.2350976107785847,0.5741272034685694,-13582295.899550367,4537517.6355659235,-122.01183999999999,37.70273999999999,2020-04-16,03:31:00
1677,1199876.0,SCE,2020-04-16 03:28:28,78,LOS ANGELES,,0.6132183556664668,0.13614077358723176,-13173832.606924947,4003989.4075287473,-118.342551812328,33.815010398215996,2020-04-16,03:28:28
1678,1199877.0,PGE,2020-04-16 03:45:56,1,SAN FRANCISCO,,0.19569947255895848,0.5806694540861361,-13624855.567270452,4545487.004343653,-122.39415999999999,37.75936,2020-04-16,03:45:56
1679,1199882.0,PGE,2020-04-16 04:03:00,44,KERN,,0.5400683844045631,0.30660725624457097,-13252852.545717122,4211641.230112704,-119.05239999999999,35.35068999999999,2020-04-16,04:03:00
1681,1199892.0,PGE,2020-04-16 04:33:39,1,KERN,,0.539826216522119,0.30643695301457363,-13253114.146520486,4211433.777154506,-119.05474999999998,35.34917000000001,2020-04-16,04:33:39
1682,1199893.0,PGE,2020-04-16 04:28:00,1,KERN,,0.5398107589977066,0.3068246216017019,-13253130.844444107,4211906.011270098,-119.0549,35.35263,2020-04-16,04:28:00
1683,1199895.0,SMUD,2020-04-16 04:28:47,1,SACRAMENTO,,0.2980116709547769,0.6734750039119235,-13514333.259257725,4658537.037797847,-121.40132121476,38.557872569865594,2020-04-16,04:28:47
1684,1199896.0,PGE,2020-04-16 04:56:12,1,SANTA CLARA,,0.2315475326721117,0.5355323238231451,-13586130.856008196,4490503.71836737,-122.04629,37.367839999999994,2020-04-16,04:56:12
1686,1199929.0,PGE,2020-04-16 09:08:00,2,NEVADA,,0.3109518050715394,0.747865797322349,-13500354.735572347,4749155.343486671,-121.27575,39.19161,2020-04-16,09:08:00
1687,1199943.0,SCE,2020-04-16 11:36:15,29,ORANGE,,0.6630641865313827,0.11457900638901419,-13119986.864595285,3977724.184083967,-117.85884727913303,33.618754148478466,2020-04-16,11:36:15
1688,1199947.0,SDGE,2020-04-16 10:06:00,102,SAN DIEGO,,0.7254942645792148,0.06944313452424034,-13052547.043895045,3922742.4310112745,-117.25302506219995,33.20647640229999,2020-04-16,10:06:00
1690,1199958.0,PGE,2020-04-16 13:44:04,9,SOLANO,,0.23102815985189373,0.6376586673041844,-13586691.906241791,4614907.771452113,-122.05132999999995,38.25073999999998,2020-04-16,13:44:04
1674,1199867.0,PGE,2020-04-16 03:20:30,107,MONTEREY,,0.3055293055080419,0.4284925522260936,-13506212.367177889,4360114.428258196,-121.32836999999998,36.431180000000005,2020-04-16,03:20:30
1777,1200202.0,PGE,2020-04-16 17:32:01,1,ALAMEDA,,0.21744511790083187,0.5734942732559594,-13601364.928323256,4536746.638768382,-122.18314000000001,37.69725999999999,2020-04-16,17:32:01
1734,1200081.0,PGE,2020-04-16 16:01:00,83,CONTRA COSTA,,0.2360312452530291,0.5875093880954387,-13581287.34496378,4553818.992786453,-122.00277999999999,37.818509999999996,2020-04-16,16:01:00
1779,1200206.0,PGE,2020-04-16 17:43:49,1,BUTTE,,0.29154127641740324,0.779539323237084,-13521322.87485817,4787738.091727425,-121.46411000000002,39.45972,2020-04-16,17:43:49
1818,1200256.0,PGE,2020-04-16 18:37:15,1,ALAMEDA,,0.22106527011796828,0.5802359994475981,-13597454.27461169,4544958.996466111,-122.14801,37.75560999999998,2020-04-16,18:37:15
1819,1200259.0,PGE,2020-04-16 18:37:00,1,SANTA CLARA,,0.2552830766565375,0.5140809406262434,-13560490.637693783,4464372.9579484,-121.81596,37.18104999999999,2020-04-16,18:37:00
1820,1200262.0,PGE,2020-04-16 18:50:38,1,SAN MATEO,,0.18636621931939246,0.5709734114802099,-13634937.773551598,4533675.879437536,-122.48472999999998,37.67542999999999,2020-04-16,18:50:38
1821,1200263.0,PGE,2020-04-16 18:50:50,1,YOLO,,0.25805409553268,0.6879911956680016,-13557497.256586349,4676219.773008539,-121.78906999999997,38.68198,2020-04-16,18:50:50
1822,1200264.0,PGE,2020-04-16 18:44:29,1,TEHAMA,,0.1934303079753743,0.844533602527962,-13627306.82245772,4866910.139756425,-122.41617999999998,40.006659999999975,2020-04-16,18:44:29
1823,1200266.0,PGE,2020-04-16 18:46:08,1,SONOMA,,0.1879377343012134,0.642117904748992,-13633240.151317,4620339.741234761,-122.46947999999998,38.28905000000002,2020-04-16,18:46:08
1824,1200268.0,PGE,2020-04-16 19:00:40,103,ALAMEDA,,0.22875178175691424,0.5659662216608812,-13589150.953793418,4527576.427652064,-122.07342,37.632050000000014,2020-04-16,19:00:40
1825,1200269.0,PGE,2020-04-16 18:54:03,1,FRESNO,,0.4571130033970334,0.4288707890227803,-13342464.73580571,4360575.173144675,-119.85740000000003,36.434509999999996,2020-04-16,18:54:03
1826,1200271.0,PGE,2020-04-16 19:00:11,1,MARIN,,0.18157438675187798,0.6067692674281733,-13640114.129873484,4577280.197498634,-122.53122999999997,37.98481000000001,2020-04-16,19:00:11
1828,1199953.0,PGE,2020-04-16 13:31:00,11,KERN,,0.5392439831026241,0.30639885930962096,-13253743.10164347,4211387.373737605,-119.0604,35.348829999999985,2020-04-16,13:31:00
1829,1199964.0,PGE,2020-04-16 13:52:02,1,KERN,,0.503159938116795,0.35107774319788376,-13292722.73453964,4265812.452062616,-119.41055999999998,35.74662,2020-04-16,13:52:02
1831,1200092.0,PGE,2020-04-16 16:10:29,2,KERN,,0.4717152114576173,0.34125788212794994,-13326690.7639603,4253850.499091533,-119.71569999999998,35.65936000000001,2020-04-16,16:10:29
1832,1200110.0,PGE,2020-04-16 16:17:04,9,KERN,,0.5530001493270884,0.3121987919698621,-13238883.062817477,4218452.496270721,-118.92691,35.40057999999998,2020-04-16,16:17:04
1817,1200254.0,PGE,2020-04-16 18:32:29,1,FRESNO,,0.49135141996815435,0.46395160073681296,-13305478.834989645,4403308.468139601,-119.52515,36.74273999999999,2020-04-16,18:32:29
1834,1200138.0,PGE,2020-04-16 16:37:57,1,EL DORADO,,0.34009026908854345,0.7109089672763482,-13468878.03635564,4704136.797926582,-120.99298999999999,38.87747999999998,2020-04-16,16:37:57
1837,1200164.0,PGE,2020-04-16 16:52:32,1,KERN,,0.5584937535028818,0.28629094130176247,-13232948.620763285,4186893.140281203,-118.8736,35.169159999999984,2020-04-16,16:52:32
1838,1200185.0,SCE,2020-04-16 16:53:58,2,TULARE,,0.536941430266312,0.40496266442647455,-13256230.424345754,4331451.7609078735,-119.082744,36.22374200001549,2020-04-16,16:53:58
1778,1200203.0,PGE,2020-04-16 17:34:32,10,TEHAMA,,0.22467614782045686,0.8353903376901384,-13593553.639654292,4855772.3748518815,-122.11297,39.92998,2020-04-16,17:34:32
1840,1200205.0,PGE,2020-04-16 17:43:37,1,MONTEREY,,0.27720287677344757,0.45103679171804867,-13536811.868807143,4387576.439242982,-121.60324999999997,36.629409999999986,2020-04-16,17:43:37
1841,1200215.0,PGE,2020-04-16 17:47:20,1,SAN MATEO,,0.18917948876225488,0.5670255904820021,-13631898.751452943,4528866.885829327,-122.45743,37.64123,2020-04-16,17:47:20
1842,1200236.0,PGE,2020-04-16 18:08:03,1,SANTA CLARA,,0.2557303143628413,0.5364925015201027,-13560007.511103738,4491673.347995844,-121.81162,37.37619000000001,2020-04-16,18:08:03
1843,1200258.0,PGE,2020-04-16 18:38:53,1,SAN LUIS OBISPO,,0.3303190526573214,0.3298636059616178,-13479433.35047266,4239970.6901338985,-121.08781000000002,35.557989999999975,2020-04-16,18:38:53
1844,1200276.0,PGE,2020-04-16 19:04:00,1,FRESNO,,0.456581264557288,0.45242957715160337,-13343039.1443782,4389273.045104953,-119.86256,36.641639999999974,2020-04-16,19:04:00
1845,1200279.0,PGE,2020-04-16 19:08:12,7,KERN,,0.5103518089745762,0.33294426802879595,-13284953.747277178,4243723.363873878,-119.34076999999999,35.58540999999999,2020-04-16,19:08:12
1846,1200280.0,PGE,2020-04-16 19:08:11,60,KERN,,0.5106145868895684,0.3327656012714675,-13284669.882575655,4243505.7229792215,-119.33821999999999,35.58382000000001,2020-04-16,19:08:11
1847,1200281.0,SCE,2020-04-16 18:49:50,17,LOS ANGELES,,0.6498468983725996,0.15407682771821607,-13134264.782730974,4025838.0095072966,-117.987108,33.977923000006086,2020-04-16,18:49:50
1850,1200287.0,SCE,2020-04-16 18:59:46,1,LOS ANGELES,,0.6390101690121988,0.14083252746262787,-13145971.112562606,4009704.6145779816,-118.09226775008699,33.85765550001677,2020-04-16,18:59:46
1851,1200288.0,PGE,2020-04-16 19:16:25,12,CONTRA COSTA,,0.2613135721802138,0.6067240489604813,-13553976.221092561,4577225.115132387,-121.75744000000002,37.98442000000001,2020-04-16,19:16:25
1835,1200144.0,PGE,2020-04-16 16:41:44,10,SACRAMENTO,,0.2818669271391627,0.6345417403603757,-13531773.54865384,4611110.92206182,-121.55798999999999,38.22395,2020-04-16,16:41:44
1816,1200252.0,PGE,2020-04-16 18:29:12,1,CALAVERAS,,0.4048212288151021,0.6300725418508328,-13398952.698213844,4605666.818320549,-120.36483999999997,38.18551999999999,2020-04-16,18:29:12
1839,1200199.0,PGE,2020-04-16 17:36:02,1,STANISLAUS,,0.35464816557914425,0.5823237189396746,-13453151.931891276,4547502.128410971,-120.85172,37.77366999999998,2020-04-16,17:36:02
1814,1200242.0,PGE,2020-04-16 18:19:58,1,YUBA,,0.2778881603556833,0.7466325466025112,-13536071.59419337,4747653.073036286,-121.59659999999998,39.181149999999995,2020-04-16,18:19:58
1815,1200243.0,PGE,2020-04-16 18:16:19,1,KERN,,0.5376374310654715,0.29907216268584946,-13255478.572504938,4202462.440907824,-119.07599000000002,35.28340999999998,2020-04-16,18:16:19
1780,1200207.0,PGE,2020-04-16 17:37:25,1,MARIPOSA,,0.45477170369953157,0.5485837920054735,-13344993.914636532,4506402.217082245,-119.88012000000002,37.48125999999999,2020-04-16,17:37:25
1783,1200214.0,PGE,2020-04-16 17:53:32,1,SAN FRANCISCO,,0.19197420917583052,0.5771874112017565,-13628879.766862625,4541245.393089725,-122.43030999999995,37.72923000000001,2020-04-16,17:53:32
1784,1200218.0,PGE,2020-04-16 17:53:06,1,FRESNO,,0.4818450424551788,0.44326948943718536,-13315748.058015324,4378114.787603089,-119.61740000000002,36.56116999999998,2020-04-16,17:53:06
1785,1200219.0,PGE,2020-04-16 17:48:36,1,KERN,,0.5426106319194144,0.31429777130756076,-13250106.293879254,4221009.344269487,-119.02773,35.41930000000001,2020-04-16,17:48:36
1786,1200220.0,PGE,2020-04-16 17:54:16,1,EL DORADO,,0.36896698569218067,0.701476352227794,-13437684.088645551,4692646.564327392,-120.71277,38.79708,2020-04-16,17:54:16
1788,1200223.0,PGE,2020-04-16 17:59:53,1,SAN FRANCISCO,,0.19224626160546343,0.5815086847211726,-13628585.883406937,4546509.303673216,-122.42767000000002,37.76662,2020-04-16,17:59:53
1789,1200224.0,PGE,2020-04-16 17:56:00,18,SONOMA,,0.1599616761199396,0.6484027777993018,-13663461.16667756,4627995.588432764,-122.74096,38.34300999999999,2020-04-16,17:56:00
1790,1200225.0,PGE,2020-04-16 18:02:02,23,BUTTE,,0.28491412045145026,0.7863942242950555,-13528481.831311084,4796088.312111697,-121.52842000000001,39.517610000000005,2020-04-16,18:02:02
1791,1200227.0,PGE,2020-04-16 17:53:10,1,TUOLUMNE,,0.4180271071705235,0.614420447211848,-13384687.105468687,4586600.395828715,-120.23668999999997,38.05077000000001,2020-04-16,17:53:10
1792,1200229.0,SCE,2020-04-16 16:54:11,31,LOS ANGELES,,0.6345447220815927,0.12983506977673054,-13150794.892217595,3996308.1855752375,-118.1356005,33.75766200000359,2020-04-16,16:54:11
1793,1200231.0,SCE,2020-04-16 17:40:57,16,SAN BERNARDINO,,0.6840882003482758,0.16228514531104254,-13097275.764969166,4035836.8789737625,-117.65483,34.052375000003686,2020-04-16,17:40:57
1794,1200235.0,PGE,2020-04-16 18:11:00,1,SANTA CRUZ,,0.23895993087816336,0.5041524616063833,-13578123.645035436,4452278.693247082,-121.97435999999999,37.094440000000006,2020-04-16,18:11:00
1795,1200238.0,SCE,2020-04-16 17:48:21,45,ORANGE,,0.670126178818947,0.13555647505534774,-13112358.178094286,4003277.6508644023,-117.79031762231698,33.809698001070494,2020-04-16,17:48:21
1787,1200221.0,PGE,2020-04-16 17:52:35,5,SANTA CRUZ,,0.24391870470932098,0.49414491880779954,-13572766.951138465,4440088.117895737,-121.92623999999999,37.00703999999998,2020-04-16,17:52:35
1799,1200245.0,PGE,2020-04-16 16:11:37,1,BUTTE,,0.27763465695533895,0.8146687304346005,-13536345.440140719,4830530.582762285,-121.59905999999997,39.755879999999976,2020-04-16,16:11:37
1813,1200217.0,PGE,2020-04-16 17:49:27,1,SOLANO,,0.23729051824173908,0.6372199709634301,-13579927.020786287,4614373.378454155,-121.99056,38.24696999999999,2020-04-16,17:49:27
1798,1200244.0,PGE,2020-04-16 18:19:35,20,LAKE,,0.1529635395681126,0.726239766822776,-13671020.873297332,4722811.838426387,-122.80887,39.00795999999999,2020-04-16,18:19:35
1812,1200141.0,PGE,2020-04-16 16:38:56,1,MONTEREY,,0.2531190232389484,0.44759961885157473,-13562828.347000442,4383389.485895126,-121.83696000000002,36.59922,2020-04-16,16:38:56
1809,1200260.0,SCE,2020-04-16 18:20:59,1,LOS ANGELES,,0.6379406371446024,0.1530179615372771,-13147126.469717992,4024548.1636155,-118.10264649999998,33.968314000006366,2020-04-16,18:20:59
1807,1200255.0,PGE,2020-04-16 18:31:21,2,MARIPOSA,,0.4539452413943401,0.5488866661788667,-13345886.696952693,4506771.159839427,-119.88813999999999,37.48389,2020-04-16,18:31:21
1806,1200253.0,PGE,2020-04-16 18:26:22,1,FRESNO,,0.47975621565639237,0.47529811327686167,-13318004.504093705,4417130.094374765,-119.63767000000001,36.84216999999999,2020-04-16,18:26:22
1808,1200257.0,PGE,2020-04-16 18:31:02,1,MADERA,,0.4811072032899464,0.5313812161792373,-13316545.105569402,4485447.093425255,-119.62456,37.33173000000002,2020-04-16,18:31:02
1805,1200251.0,PGE,2020-04-16 18:27:49,1,SANTA CLARA,,0.25419898894448956,0.5221354777670593,-13561661.718736928,4474184.501492256,-121.82648,37.251239999999974,2020-04-16,18:27:49
1804,1200250.0,PGE,2020-04-16 18:23:12,1,TEHAMA,,0.19316753006038034,0.8431986760127832,-13627590.687159244,4865284.014083088,-122.41873000000001,39.99547,2020-04-16,18:23:12
1803,1200249.0,PGE,2020-04-16 18:22:57,2,MARIPOSA,,0.4536948294988772,0.5472261714752831,-13346157.20331532,4504748.446950564,-119.89056999999998,37.46947,2020-04-16,18:22:57
1801,1200247.0,SCE,2020-04-16 18:03:14,26,ORANGE,,0.659702306786782,0.14741641309555353,-13123618.52058998,4017724.7005799287,-117.89147100000001,33.9174630000062,2020-04-16,18:03:14
1800,1200246.0,SCE,2020-04-16 16:47:08,12,SAN BERNARDINO,,0.7137143492604583,0.1667400466605935,-13065272.24626228,4041263.566790895,-117.36733749999998,34.09275500000351,2020-04-16,16:47:08
2092,1200966.0,PGE,2020-04-17 19:45:27,1,SAN JOAQUIN,,0.29832609913235686,0.5770476043611703,-13513993.59958434,4541075.088964216,-121.39826999999998,37.728019999999994,2020-04-17,19:45:27
2098,1200974.0,PGE,2020-04-17 19:36:47,1,SANTA CLARA,,0.23416088479925534,0.5350011097479586,-13583307.79372168,4489856.625935033,-122.02093,37.36322,2020-04-17,19:36:47
2096,1200972.0,PGE,2020-04-17 19:46:02,1,SAN JOAQUIN,,0.31044170676596217,0.6026924550711219,-13500905.767051777,4572314.074521977,-121.28070000000001,37.94964,2020-04-17,19:46:02
2095,1200971.0,PGE,2020-04-17 19:37:18,1,SANTA CLARA,,0.24910212789525765,0.530610072667177,-13567167.580751562,4484507.733656362,-121.87594,37.325019999999995,2020-04-17,19:37:18
2094,1200969.0,PGE,2020-04-17 19:43:28,55,SANTA CRUZ,,0.22096118945360033,0.5090287318803157,-13597566.707297388,4458218.666865411,-122.14901999999998,37.13698999999998,2020-04-17,19:43:28
2093,1200968.0,PGE,2020-04-17 19:43:00,89,ALAMEDA,,0.28057467809837355,0.5798164362841582,-13533169.495068388,4544447.910332232,-121.57052999999998,37.751979999999975,2020-04-17,19:43:00
2097,1200973.0,PGE,2020-04-17 19:32:26,1,MADERA,,0.47976652067266734,0.5359129323756782,-13317993.372144625,4490967.352381473,-119.63757000000003,37.37115,2020-04-17,19:32:26
2091,1200962.0,PGE,2020-04-17 19:44:42,1,GLENN,,0.20987711394904274,0.7858635323617338,-13609540.231727112,4795441.8557205815,-122.25657999999997,39.51313,2020-04-17,19:44:42
2085,1200951.0,PGE,2020-04-17 19:25:41,1,KERN,,0.5103724190071244,0.34049421536834146,-13284931.48337902,4252920.247044283,-119.34057,35.65256999999999,2020-04-17,19:25:41
2089,1200958.0,SCE,2020-04-17 17:31:41,75,VENTURA,,0.5693789251255605,0.18524969234653765,-13221189.961388193,4063810.882850649,-118.767970165626,34.26032333894419,2020-04-17,17:31:41
2088,1200956.0,PGE,2020-04-17 19:24:25,1,SAN LUIS OBISPO,,0.39208525920178516,0.2719180259525471,-13412710.674080985,4169384.935609034,-120.48842999999997,35.04048999999998,2020-04-17,19:24:25
2087,1200955.0,PGE,2020-04-17 19:29:03,124,SOLANO,,0.2105520925150035,0.6260182295230554,-13608811.089062417,4600728.103500699,-122.25003,38.15064,2020-04-17,19:29:03
2086,1200954.0,PGE,2020-04-17 19:29:07,1,SOLANO,,0.2113507312762568,0.6209890676187233,-13607948.363008767,4594601.886667777,-122.24227999999997,38.10734999999997,2020-04-17,19:29:07
2084,1200949.0,PGE,2020-04-17 19:20:00,37,KERN,,0.5245201758500091,0.33519195169854443,-13269648.430488013,4246461.354376994,-119.20328,35.60540999999999,2020-04-17,19:20:00
2083,1200948.0,PGE,2020-04-17 19:35:55,1,FRESNO,,0.46111238021306455,0.4572200328812719,-13338144.42636802,4395108.484704379,-119.81859,36.68368999999999,2020-04-17,19:35:55
2099,1200975.0,PGE,2020-04-17 19:39:58,5,KERN,,0.5366275394705973,0.32041248280863366,-13256569.50351471,4228457.911096112,-119.08578999999999,35.47380999999998,2020-04-17,19:39:58
2082,1200947.0,PGE,2020-04-17 19:28:49,1,SANTA CRUZ,,0.22868686015438655,0.49738752044501355,-13589221.085072618,4444038.056495895,-122.07405,37.03537,2020-04-17,19:28:49
2090,1200961.0,PGE,2020-04-17 19:43:20,1,TEHAMA,,0.20395791260112617,0.8705026362398027,-13615934.423278278,4898544.025180386,-122.31401999999997,40.22397999999997,2020-04-17,19:43:20
2102,1200978.0,PGE,2020-04-17 19:49:41,1,ALAMEDA,,0.24136615217819468,0.5543943870771733,-13575524.334925413,4513480.327911582,-121.95101,37.53170000000001,2020-04-17,19:49:41
2118,1200997.0,PGE,2020-04-17 20:18:42,1,CONTRA COSTA,,0.23615078344181129,0.5876458955944419,-13581158.21435446,4553985.277856236,-122.00161999999999,37.81968999999998,2020-04-17,20:18:42
2104,1200981.0,PGE,2020-04-17 19:50:34,1,SANTA CLARA,,0.23482968035545504,0.5276008582201026,-13582585.330226429,4480842.093028714,-122.01443999999996,37.298829999999974,2020-04-17,19:50:34
2081,1200946.0,PGE,2020-04-17 19:32:58,1,SONOMA,,0.1626976579407451,0.6391657684239438,-13660505.634197,4616743.629677483,-122.71441000000002,38.26368999999999,2020-04-17,19:32:58
2123,1201078.0,PGE,2020-04-17 22:59:45,1,SANTA CLARA,,0.2777490426359801,0.5011753300629755,-13536221.875505941,4448652.134046564,-121.59795,37.06845000000001,2020-04-17,22:59:45
2122,1201061.0,PGE,2020-04-17 22:16:02,1,SAN BENITO,,0.3805828000364908,0.41900445668062813,-13425136.155643333,4348556.611717645,-120.60005,36.34759999999999,2020-04-17,22:16:02
2121,1201000.0,PGE,2020-04-17 20:24:39,1,CALAVERAS,,0.40239748898740224,0.6292203707996817,-13401570.932637304,4604628.755769094,-120.38835999999999,38.17818999999999,2020-04-17,20:24:39
2120,1200999.0,PGE,2020-04-17 20:25:00,1,SANTA CLARA,,0.26709159480517464,0.5142048175013278,-13547734.537243782,4464523.85716616,-121.70137000000001,37.182129999999994,2020-04-17,20:25:00
2119,1200998.0,PGE,2020-04-17 20:18:19,1,SAN MATEO,,0.20127036435680523,0.5217703999824996,-13618837.63559817,4473739.786107936,-122.3401,37.248059999999995,2020-04-17,20:18:19
2117,1200996.0,SDGE,2020-04-17 20:03:00,33,ORANGE,,0.682967078551183,0.10292610971833849,-13098486.851921856,3963529.339476817,-117.6657093792,33.512502362900015,2020-04-17,20:03:00
2116,1200995.0,SCE,2020-04-17 16:57:36,1,LOS ANGELES,,0.6358254295041519,0.15380276064740572,-13149411.413586019,4025504.1577971135,-118.12317250000002,33.9754360000035,2020-04-17,16:57:36
2103,1200979.0,PGE,2020-04-17 19:54:29,1,LAKE,,0.15492664516835397,0.7350553028853248,-13668900.236997718,4733550.384220885,-122.78981999999999,39.082879999999996,2020-04-17,19:54:29
2115,1200994.0,PGE,2020-04-17 20:02:18,1,KINGS,,0.47726137121640555,0.3885960940009294,-13320699.548965806,4311515.007797617,-119.66188,36.079130000000006,2020-04-17,20:02:18
2113,1200992.0,PGE,2020-04-17 20:15:20,3,CALAVERAS,,0.40831462933206275,0.6386001375971269,-13395178.967475954,4616054.612867449,-120.33094,38.25883000000001,2020-04-17,20:15:20
2112,1200991.0,PGE,2020-04-17 20:14:33,1,BUTTE,,0.268861996601089,0.787440308843161,-13545822.06839195,4797362.588201664,-121.68418999999999,39.526439999999994,2020-04-17,20:14:33
2111,1200990.0,PGE,2020-04-17 20:01:26,1,CONTRA COSTA,,0.24907842635782806,0.6112528864900062,-13567193.184234444,4582741.867472979,-121.87617,38.023469999999996,2020-04-17,20:01:26
2110,1200989.0,PGE,2020-04-17 20:04:27,1,MARIPOSA,,0.4523170488230104,0.5480252877396103,-13347645.544907227,4505721.881412033,-119.90394,37.47641,2020-04-17,20:04:27
2109,1200988.0,PGE,2020-04-17 20:03:58,1,STANISLAUS,,0.3103345345967128,0.5588436906003995,-13501021.5393222,4518900.196799734,-121.28174,37.570299999999996,2020-04-17,20:03:58
2108,1200987.0,PGE,2020-04-17 19:59:51,1,FRESNO,,0.46682135922898915,0.47308083081213237,-13331977.32657807,4414429.136756545,-119.76318999999995,36.82274999999998,2020-04-17,19:59:51
2106,1200984.0,SCE,2020-04-17 19:37:13,4,ORANGE,,0.6531268304774436,0.133222402176,-13130721.65031826,4000434.426320287,-117.95527949999999,33.7884735000034,2020-04-17,19:37:13
2105,1200982.0,PGE,2020-04-17 19:50:00,1,SANTA CLARA,,0.24602608053740305,0.5453035299972773,-13570490.46755174,4502406.402926074,-121.90578999999997,37.45277000000001,2020-04-17,19:50:00
2114,1200993.0,PGE,2020-04-17 20:03:34,4,MARIPOSA,,0.45212846702519194,0.5471144853423331,-13347849.25957538,4504612.397747795,-119.90577000000002,37.46849999999997,2020-04-17,20:03:34
